"","OTUID","Domain.x","Supergroup.x","Phylum.x","Class.x","Order.x","Family.x","Genus.x","Species.x","ASV.x","Domain.y","Supergroup.y","Phylum.y","Class.y","Order.y","Family.y","Genus.y","Species.y","ASV.y","Domain_confidence","Supergroup_confidence","Phylum_confidence","Class_confidence","Order_confidence","Family_confidence","Genus_confidence","Species_confidence"
"3599","cc9f96bdbe30f4f52f6465bd1d1cdb92","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","cc9f96bdbe30f4f52f6465bd1d1cdb92"," Eukaryota"," Archaeplastida"," Chlorophyta"," Mamiellophyceae"," Mamiellales"," Mamiellaceae"," Micromonas"," Micromonas_clade_B4","cc9f96bdbe30f4f52f6465bd1d1cdb92",95.9,95.9,95.9,95.9,95.9,95.9,95.9,88
"3600","0e805246af59fc41e7c5f075f8f15c91","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","0e805246af59fc41e7c5f075f8f15c91"," Eukaryota"," Archaeplastida"," Chlorophyta"," Mamiellophyceae"," Mamiellales"," Mamiellaceae"," Micromonas"," Micromonas_clade_B4","0e805246af59fc41e7c5f075f8f15c91",100,100,100,100,100,100,99.1,99.1
"3601","0949930e9a7811216960797119fd0a78","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","0949930e9a7811216960797119fd0a78"," Eukaryota"," Archaeplastida"," Chlorophyta"," Mamiellophyceae"," Mamiellales"," Mamiellaceae"," Mantoniella"," unclassified_Mantoniella","0949930e9a7811216960797119fd0a78",100,100,100,100,100,100,92.9,92.9
"3602","7c60bc7fa4d6053861d720b22a564fde","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","7c60bc7fa4d6053861d720b22a564fde"," Eukaryota"," Archaeplastida"," Chlorophyta"," Mamiellophyceae"," Mamiellales"," Mamiellaceae"," Mantoniella"," unclassified_Mantoniella","7c60bc7fa4d6053861d720b22a564fde",100,97.5,97.5,97.5,97.5,97.5,87.2,87.2
"3603","33aa28d034ac52ecc466936d7ff2a154","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","33aa28d034ac52ecc466936d7ff2a154"," Eukaryota"," Archaeplastida"," Chlorophyta"," unclassified_Chlorophyta","","","","","33aa28d034ac52ecc466936d7ff2a154",66,62.9,61,61,NA,NA,NA,NA
"3604","92ceabcadf11bd91302ff665b869192d","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","92ceabcadf11bd91302ff665b869192d"," Eukaryota"," Archaeplastida"," Chlorophyta"," Chloropicophyceae"," Chloropicales"," Chloropicaceae"," Chloropicon"," unclassified_Chloropicon","92ceabcadf11bd91302ff665b869192d",100,100,100,100,100,100,99,99
"3605","6a4bd401e3a3e7e67d7aba681159a85d","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","6a4bd401e3a3e7e67d7aba681159a85d"," Eukaryota"," Archaeplastida"," Chlorophyta"," Chloropicophyceae"," Chloropicales"," Chloropicaceae"," Chloropicon"," unclassified_Chloropicon","6a4bd401e3a3e7e67d7aba681159a85d",95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9
"3606","7dd513471c3274c39f4d1922d9dbdc22","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","7dd513471c3274c39f4d1922d9dbdc22"," Eukaryota"," Archaeplastida"," Chlorophyta"," Ulvophyceae"," unclassified_Ulvophyceae","","","","7dd513471c3274c39f4d1922d9dbdc22",74.8,74.8,74.8,67.2,67.2,NA,NA,NA
"3607","b8ddd90150b3db57d33b8c84b981cd0f","D_0__Eukaryota","D_0__Eukaryota","D_1__Phragmoplastophyta","D_2__Embryophyta","D_3__Pinophyta","D_4__Pinophyta","D_5__Pinophyta","D_6__Chlamydomonas_reinhardtii","b8ddd90150b3db57d33b8c84b981cd0f"," Eukaryota"," Archaeplastida"," Chlorophyta"," Chlorophyceae"," Chlamydomonadales"," Chlamydomonadales_X"," Chlamydomonas"," Chlamydomonas_sp.","b8ddd90150b3db57d33b8c84b981cd0f",98.9,98.9,98.9,98.9,98.9,98.9,86.9,82.9
"3608","50c9b3c8b0ddf8735f65937ee5a92df2","D_0__Eukaryota","D_0__Eukaryota","","","","","","","50c9b3c8b0ddf8735f65937ee5a92df2"," unclassified_Root","","","","","","","","50c9b3c8b0ddf8735f65937ee5a92df2",39.7,NA,NA,NA,NA,NA,NA,NA
"3609","bae730022a8e96ac107e1e257268ef66","D_0__Eukaryota","D_0__Eukaryota","","","","","","","bae730022a8e96ac107e1e257268ef66"," unclassified_Root","","","","","","","","bae730022a8e96ac107e1e257268ef66",39.6,NA,NA,NA,NA,NA,NA,NA
"3610","b826a4c282ad4f49f80cb7af0eb70908","D_0__Eukaryota","D_0__Eukaryota","","","","","","","b826a4c282ad4f49f80cb7af0eb70908"," unclassified_Root","","","","","","","","b826a4c282ad4f49f80cb7af0eb70908",45.3,NA,NA,NA,NA,NA,NA,NA
"3611","2c4cfae72bd35a31ff03486b3c78f1e4","D_0__Eukaryota","D_0__Eukaryota","","","","","","","2c4cfae72bd35a31ff03486b3c78f1e4"," Eukaryota"," Rhizaria"," Radiolaria"," Acantharea"," unclassified_Acantharea","","","","2c4cfae72bd35a31ff03486b3c78f1e4",66.2,65.1,63.4,63.4,63.4,NA,NA,NA
"3612","4f04e13628ec0052cc8f97f1b609f18d","D_0__Eukaryota","D_0__Eukaryota","","","","","","","4f04e13628ec0052cc8f97f1b609f18d"," Eukaryota"," Rhizaria"," Radiolaria"," Acantharea"," Acantharea_D"," Acantharea_D2"," unclassified_Acantharea_D2","","4f04e13628ec0052cc8f97f1b609f18d",91.9,91.9,91.9,91.9,90.9,87.6,87.6,NA
"3613","bc3a94f6c59539be709433ff31228362","D_0__Eukaryota","D_0__Eukaryota","","","","","","","bc3a94f6c59539be709433ff31228362"," unclassified_Root","","","","","","","","bc3a94f6c59539be709433ff31228362",41.7,NA,NA,NA,NA,NA,NA,NA
"3614","543e81c8a757e78d80301791e6d0f6c6","D_0__Eukaryota","D_0__Eukaryota","","","","","","","543e81c8a757e78d80301791e6d0f6c6"," unclassified_Root","","","","","","","","543e81c8a757e78d80301791e6d0f6c6",41.5,NA,NA,NA,NA,NA,NA,NA
"3615","3222a5149c239e2351957a08bfcda5e0","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","","","","","3222a5149c239e2351957a08bfcda5e0"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-10-and-11"," Dino-Group-II-Clade-10-and-11_X"," Dino-Group-II-Clade-10-and-11_X_sp.","3222a5149c239e2351957a08bfcda5e0",100,100,100,100,100,66.4,66.4,66.4
"3616","bcf50a9427b6b3eabf62d7d4bd69d6bb","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__Symbiodinium_sp.","bcf50a9427b6b3eabf62d7d4bd69d6bb"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," unclassified_Dino-Group-II","","","bcf50a9427b6b3eabf62d7d4bd69d6bb",89.8,89.8,89.8,89.8,89.8,89.8,NA,NA
"3617","815f661227f36bb50c181fb4bc279e60","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gonyaulacales","D_4__Gonyaulacales","D_5__Azadinium","D_6__uncultured_eukaryote","815f661227f36bb50c181fb4bc279e60"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-26"," Dino-Group-II-Clade-26_X"," Dino-Group-II-Clade-26_X_sp.","815f661227f36bb50c181fb4bc279e60",95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8
"3618","281994265b37774cc72ed4fd0561e394","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","","","","","281994265b37774cc72ed4fd0561e394"," Eukaryota"," unclassified_Eukaryota","","","","","","","281994265b37774cc72ed4fd0561e394",63.9,63.9,NA,NA,NA,NA,NA,NA
"3619","71885087dda3ffbb29ac75b472605822","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","","","","","71885087dda3ffbb29ac75b472605822"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-6"," Dino-Group-II-Clade-6_X"," Dino-Group-II-Clade-6_X_sp.","71885087dda3ffbb29ac75b472605822",81.8,81.2,81.2,81.2,81.2,79.8,79.8,79.8
"3620","5d3a4497fdaefe316a8cd37e24d81ff8","D_0__Eukaryota","D_0__Eukaryota","","","","","","","5d3a4497fdaefe316a8cd37e24d81ff8"," unclassified_Root","","","","","","","","5d3a4497fdaefe316a8cd37e24d81ff8",56.2,NA,NA,NA,NA,NA,NA,NA
"3621","65c628d8c4996e8a62d55d845a92167d","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","","","","","65c628d8c4996e8a62d55d845a92167d"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-16"," Dino-Group-II-Clade-16_X"," Dino-Group-II-Clade-16_X_sp.","65c628d8c4996e8a62d55d845a92167d",90.1,90.1,90.1,88.9,88.9,83.9,83.9,83.9
"3622","228c61452254210cf817a5ddfef48f89","D_0__Eukaryota","D_0__Eukaryota","","","","","","","228c61452254210cf817a5ddfef48f89"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-47"," Dino-Group-II-Clade-47_X"," Dino-Group-II-Clade-47_X_sp.","228c61452254210cf817a5ddfef48f89",100,100,100,100,100,97.8,97.8,97.8
"3623","2a5267d381ec10af2d79802acd9d5328","D_0__Eukaryota","D_0__Eukaryota","","","","","","","2a5267d381ec10af2d79802acd9d5328"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," unclassified_Dino-Group-II","","","2a5267d381ec10af2d79802acd9d5328",67.5,64.9,64.4,64.4,64.4,64.4,NA,NA
"3624","cab79bad4bfa47797bb581a2b446f830","D_0__Eukaryota","D_0__Eukaryota","","","","","","","cab79bad4bfa47797bb581a2b446f830"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-1"," Dino-Group-II-Clade-1_X"," Dino-Group-II-Clade-1_X_sp.","cab79bad4bfa47797bb581a2b446f830",93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5
"3625","f05ad0b828b3f0b6d99927d56b1874c2","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","","","","","f05ad0b828b3f0b6d99927d56b1874c2"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-2"," Dino-Group-II-Clade-2_X"," Dino-Group-II-Clade-2_X_sp.","f05ad0b828b3f0b6d99927d56b1874c2",90.2,90.2,90.2,90.2,90.2,86.7,86.7,86.7
"3626","914703205affd6cc5d90b3403dd39cdf","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","","","","","914703205affd6cc5d90b3403dd39cdf"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," unclassified_Dino-Group-II","","","914703205affd6cc5d90b3403dd39cdf",81.9,81.5,81.5,81.5,81.5,81.5,NA,NA
"3627","a21681f21aebc871b241bf67b5c03e3e","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__Symbiodinium_sp.","a21681f21aebc871b241bf67b5c03e3e"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," unclassified_Dino-Group-II","","","a21681f21aebc871b241bf67b5c03e3e",67.9,66.8,66.8,66.4,66.4,66.4,NA,NA
"3628","7c71e88d6fcb42b43864827470b3b872","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gonyaulacales","D_4__Gonyaulacales","D_5__Azadinium","D_6__uncultured_eukaryote","7c71e88d6fcb42b43864827470b3b872"," Eukaryota"," Alveolata"," Dinoflagellata"," Syndiniales"," Dino-Group-II"," Dino-Group-II-Clade-10-and-11"," Dino-Group-II-Clade-10-and-11_X"," Dino-Group-II-Clade-10-and-11_X_sp.","7c71e88d6fcb42b43864827470b3b872",100,100,100,100,100,100,100,100
"3629","181936b2596e7dbd921da6a20afab6f9","D_0__Eukaryota","D_0__Eukaryota","","","","","","","181936b2596e7dbd921da6a20afab6f9"," unclassified_Root","","","","","","","","181936b2596e7dbd921da6a20afab6f9",41.4,NA,NA,NA,NA,NA,NA,NA
"3630","79eadd0770e3cf8f7308b7b0a9aaa473","D_0__Eukaryota","D_0__Eukaryota","","","","","","","79eadd0770e3cf8f7308b7b0a9aaa473"," unclassified_Root","","","","","","","","79eadd0770e3cf8f7308b7b0a9aaa473",50.9,NA,NA,NA,NA,NA,NA,NA
"3631","5a8146941a4edc485ceefeb1dcc0b88d","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","","5a8146941a4edc485ceefeb1dcc0b88d"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Gymnodiniales"," Gymnodiniaceae"," unclassified_Gymnodiniaceae","","5a8146941a4edc485ceefeb1dcc0b88d",91.7,91,91,89.8,64.5,61.5,61.5,NA
"3632","1b0e140849ff6fb34c251769525b6755","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","","1b0e140849ff6fb34c251769525b6755"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Gymnodiniales"," Gymnodiniaceae"," unclassified_Gymnodiniaceae","","1b0e140849ff6fb34c251769525b6755",83.6,83.6,83.6,83.6,65,65,65,NA
"3633","05dca88d5377e51399436097823b848e","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","","","","","05dca88d5377e51399436097823b848e"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Gymnodiniales"," Gymnodiniaceae"," unclassified_Gymnodiniaceae","","05dca88d5377e51399436097823b848e",84.3,84.3,84.3,84.3,68.6,67.5,67.5,NA
"3634","d88fd76f3f3666c99de914f6f3294df1","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__Symbiodinium_sp.","d88fd76f3f3666c99de914f6f3294df1"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Gymnodiniales"," Gymnodiniaceae"," Gyrodinium"," unclassified_Gyrodinium","d88fd76f3f3666c99de914f6f3294df1",100,100,100,100,92,92,92,92
"3635","ef370d85c25c9545fd78887b6c9ee9af","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","","ef370d85c25c9545fd78887b6c9ee9af"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","ef370d85c25c9545fd78887b6c9ee9af",88.4,87.4,87.4,86.8,86.8,NA,NA,NA
"3636","f011b6712018e68bf338367ad6596328","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","f011b6712018e68bf338367ad6596328"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","f011b6712018e68bf338367ad6596328",90.1,90.1,90.1,90.1,90.1,NA,NA,NA
"3637","5f831106d9c53bcf13d96177c8519c50","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","5f831106d9c53bcf13d96177c8519c50"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","5f831106d9c53bcf13d96177c8519c50",99.2,94.8,94.8,94.8,94.8,NA,NA,NA
"3638","e6173e452880e46b03dc2766f79d6e0b","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","e6173e452880e46b03dc2766f79d6e0b"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","e6173e452880e46b03dc2766f79d6e0b",100,97.8,97.8,97.8,97.8,NA,NA,NA
"3639","08ce01e71044bcf6335db0b664c0d0e4","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","08ce01e71044bcf6335db0b664c0d0e4"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","08ce01e71044bcf6335db0b664c0d0e4",100,98.6,98.6,98.6,98.6,NA,NA,NA
"3640","11130f3b9aa9d601a02aa02990f4870d","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","11130f3b9aa9d601a02aa02990f4870d"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","11130f3b9aa9d601a02aa02990f4870d",100,98.9,98.9,98.9,98.9,NA,NA,NA
"3641","db1975fdb316a2e33dc1a814e751f59e","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","","db1975fdb316a2e33dc1a814e751f59e"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Peridiniales"," Kryptoperidiniaceae"," Durinskia"," unclassified_Durinskia","db1975fdb316a2e33dc1a814e751f59e",95.8,95.8,95.8,95,86.7,76.5,73.1,73.1
"3642","0edd1294fc2810ccb47c42b81c006e4d","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","0edd1294fc2810ccb47c42b81c006e4d"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","0edd1294fc2810ccb47c42b81c006e4d",99.8,96.4,96.4,96.4,96.4,NA,NA,NA
"3643","ecc500ec0bc6764b1b911e74dfb59097","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","ecc500ec0bc6764b1b911e74dfb59097"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","ecc500ec0bc6764b1b911e74dfb59097",92.5,92.5,92.5,91.9,91.9,NA,NA,NA
"3644","4f948e41bc3985cd6b36ebcc7729928c","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","4f948e41bc3985cd6b36ebcc7729928c"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","4f948e41bc3985cd6b36ebcc7729928c",84.4,81.5,81.5,81.5,81.5,NA,NA,NA
"3645","695e72cf6a7e4bb6c6863097e61ccd5c","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","695e72cf6a7e4bb6c6863097e61ccd5c"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","695e72cf6a7e4bb6c6863097e61ccd5c",78.9,76.6,76.6,70.6,70.6,NA,NA,NA
"3646","84d96050f1dc7f2c166f24b42218680c","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","","84d96050f1dc7f2c166f24b42218680c"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","84d96050f1dc7f2c166f24b42218680c",71,70.5,70.5,65.2,65.2,NA,NA,NA
"3647","1ac9f38e8c2a23efd68b1c26cac83b4c","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","1ac9f38e8c2a23efd68b1c26cac83b4c"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Peridiniales"," Heterocapsaceae"," Heterocapsa"," unclassified_Heterocapsa","1ac9f38e8c2a23efd68b1c26cac83b4c",100,100,100,100,91.7,86.9,86.9,86.9
"3648","2f5c219757ac6ef350ba15c2c366bdeb","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","2f5c219757ac6ef350ba15c2c366bdeb"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Peridiniales"," Heterocapsaceae"," Heterocapsa"," unclassified_Heterocapsa","2f5c219757ac6ef350ba15c2c366bdeb",100,100,100,100,88.8,81.8,81.8,81.8
"3649","22d6924331a92bf00dd3f57a34ae608f","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","22d6924331a92bf00dd3f57a34ae608f"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","22d6924331a92bf00dd3f57a34ae608f",100,100,100,100,100,NA,NA,NA
"3650","91d61948db9867c4f817d47619f7d357","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","91d61948db9867c4f817d47619f7d357"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Gymnodiniales"," Gymnodiniaceae"," Akashiwo"," Akashiwo_sanguinea","91d61948db9867c4f817d47619f7d357",100,100,100,100,88,87.1,87.1,87.1
"3651","b05a0eb5be8d907924eb012a10bcf8db","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gonyaulacales","D_4__Gonyaulacales","D_5__Azadinium","D_6__uncultured_eukaryote","b05a0eb5be8d907924eb012a10bcf8db"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Peridiniales"," unclassified_Peridiniales","","","b05a0eb5be8d907924eb012a10bcf8db",89.9,89.9,89.9,89.9,87.4,87.4,NA,NA
"3652","d669a4367eb3332cce80723221ad9dec","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gonyaulacales","D_4__Gonyaulacales","D_5__Azadinium","D_6__uncultured_eukaryote","d669a4367eb3332cce80723221ad9dec"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Peridiniales"," unclassified_Peridiniales","","","d669a4367eb3332cce80723221ad9dec",88.7,88.7,88.7,88.7,88,88,NA,NA
"3653","dae0d1242621d7041c241bd87f8ecc05","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","dae0d1242621d7041c241bd87f8ecc05"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","dae0d1242621d7041c241bd87f8ecc05",91.1,89.7,89.7,89.7,89.7,NA,NA,NA
"3654","1d41a23aefb1dfb1d399d50a97932b29","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","1d41a23aefb1dfb1d399d50a97932b29"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Gymnodiniales"," Kareniaceae"," unclassified_Kareniaceae","","1d41a23aefb1dfb1d399d50a97932b29",100,100,100,100,68.1,63.9,63.9,NA
"3655","6f952f7645c4f9c7766eaab226703076","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","6f952f7645c4f9c7766eaab226703076"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," Gymnodiniales"," unclassified_Gymnodiniales","","","6f952f7645c4f9c7766eaab226703076",100,99.1,99.1,99.1,64,64,NA,NA
"3656","ae08df2ce2bf32df2e5fdd1ad929ba76","D_0__Eukaryota","D_0__Eukaryota","D_1__Dinoflagellata","D_2__Dinophyceae","D_3__Gymnodiniphycidae","D_4__Suessiaceae","D_5__Symbiodinium","D_6__uncultured_eukaryote","ae08df2ce2bf32df2e5fdd1ad929ba76"," Eukaryota"," Alveolata"," Dinoflagellata"," Dinophyceae"," unclassified_Dinophyceae","","","","ae08df2ce2bf32df2e5fdd1ad929ba76",97.5,95.4,95.4,95.4,95.4,NA,NA,NA
