,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated
82502859b6cd54ded5897e481a7d3784,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,82502859b6cd54ded5897e481a7d3784,
a1f9c6fdc20147ef9b2ad1d799b1d328,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,a1f9c6fdc20147ef9b2ad1d799b1d328,
9bd8b60f38456c2dc84182d69141848b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,9bd8b60f38456c2dc84182d69141848b,
e2ce4180309384842525e616a16f844f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,e2ce4180309384842525e616a16f844f,
58abf5c64b185926d440a3d36f488ac5,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,58abf5c64b185926d440a3d36f488ac5,
f566097ee8222d2af06e11d529357959,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,f566097ee8222d2af06e11d529357959,
5eef09c67909f6399ecccbdd2c8c269d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,5eef09c67909f6399ecccbdd2c8c269d,
1d9082732b9442e25b40a873bfff0d82,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,1d9082732b9442e25b40a873bfff0d82,
74d20f8ff0c828497fcaf6b5bbe1996f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,74d20f8ff0c828497fcaf6b5bbe1996f,
790330dd038af2cf434e119519cb87c0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,790330dd038af2cf434e119519cb87c0,
7f207e5ac6c68b925d70b9e4cc615efe,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,7f207e5ac6c68b925d70b9e4cc615efe,
35b32f29179c59f5f0b09b89bc12cf8b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,35b32f29179c59f5f0b09b89bc12cf8b,
4d728514ab09a88f1ce551385d7a55ec,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,4d728514ab09a88f1ce551385d7a55ec,
7b3ec951bdd90ced7e869d2d5666dc35,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,7b3ec951bdd90ced7e869d2d5666dc35,
ec481365ad5bfe088d909a557035005e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,ec481365ad5bfe088d909a557035005e,
39f418bdcdf10d3128dd70ddd7fd58cd,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,39f418bdcdf10d3128dd70ddd7fd58cd,
c48e745d7c7ff2442e179dfa2e2a8b4e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,D_6__SAR11_cluster,c48e745d7c7ff2442e179dfa2e2a8b4e,
dafd5ca95e963e34c5d5bda7b312de2c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,dafd5ca95e963e34c5d5bda7b312de2c,
c62d3af866f44619ef07b24a555586e9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,c62d3af866f44619ef07b24a555586e9,
f46b537afafcb9d084503518777c3ae7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,f46b537afafcb9d084503518777c3ae7,
acb4706162036e78da1a9139e0e6b100,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,acb4706162036e78da1a9139e0e6b100,
5cb145c360a6adce3c38846ab665a466,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,5cb145c360a6adce3c38846ab665a466,
8ae8b60301081742b38898c7717b3a91,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,8ae8b60301081742b38898c7717b3a91,
76ae3991530d4d808288612b95c50d41,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,76ae3991530d4d808288612b95c50d41,
678dbe0a654cdd7c88985156f8001e24,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,678dbe0a654cdd7c88985156f8001e24,
1a64956b6ea812ded8f7477910d59a22,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,D_6__uncultured_marine,1a64956b6ea812ded8f7477910d59a22,
94fa3bc8f8527ca5545bf33d838a8567,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,94fa3bc8f8527ca5545bf33d838a8567,
1b184c495e25d7a4631b6647812e52f8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,1b184c495e25d7a4631b6647812e52f8,
714f596b668b66ce2606388d56c2c00b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,714f596b668b66ce2606388d56c2c00b,
3ff4e5056ac260f5d59bea770050700f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,3ff4e5056ac260f5d59bea770050700f,
a853202c162d08abca32f434a5bba6ed,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,a853202c162d08abca32f434a5bba6ed,
65fb0b504a1a2fec02cc769b570b2cf7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,65fb0b504a1a2fec02cc769b570b2cf7,
e24143d31dc7545ec67202199407e16c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,e24143d31dc7545ec67202199407e16c,
f391848dc7638f950e80b200fd351a7b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,f391848dc7638f950e80b200fd351a7b,
3aa21ef5a1eafa549acfc735b199efe6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,3aa21ef5a1eafa549acfc735b199efe6,
dba2e827a02f65557f33c786bf01d444,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,dba2e827a02f65557f33c786bf01d444,
dd78ab3678a74d666e1f7869ce33a9f0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,dd78ab3678a74d666e1f7869ce33a9f0,
88ca09cd7cae39091363697afd522be0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,88ca09cd7cae39091363697afd522be0,
b6411047e0ef8750630d4b532079ad7a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,b6411047e0ef8750630d4b532079ad7a,
380bbde83025bc3b03284ed96a131da4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,380bbde83025bc3b03284ed96a131da4,
08102b4f614fa77ff7542186ee95a70e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,08102b4f614fa77ff7542186ee95a70e,
24b9d610e73881eb28c4ef5d09ef4f63,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,24b9d610e73881eb28c4ef5d09ef4f63,
8003da8b062829e7fbf15ec20f86b843,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,8003da8b062829e7fbf15ec20f86b843,
3f336b23fdc645b9c2fcb712cd9d37f3,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,3f336b23fdc645b9c2fcb712cd9d37f3,
fdcdae94c8cd2fbf8406c584dee5bc3d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,fdcdae94c8cd2fbf8406c584dee5bc3d,
12686a0c2e1291799272fac28f9185e7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,12686a0c2e1291799272fac28f9185e7,
328377e4a0e32caacc4c171768ebdc69,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,328377e4a0e32caacc4c171768ebdc69,
c79140512e8f178ed72dac456fdfb146,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,c79140512e8f178ed72dac456fdfb146,
d4518b902b2e7a2cec7baaca73a12ecb,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,d4518b902b2e7a2cec7baaca73a12ecb,
a43c7be8043f42b43f52a87bba616563,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,a43c7be8043f42b43f52a87bba616563,
41308e11ad9d5fbae78e27baa1d3cc90,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,41308e11ad9d5fbae78e27baa1d3cc90,
d074a14345baab615881bd77fbaf5d40,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,d074a14345baab615881bd77fbaf5d40,
53836513bbbec5c5ebea3307e3cd73a6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,53836513bbbec5c5ebea3307e3cd73a6,
c34d38dd30c9487c3a3cfef6f254db0a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,c34d38dd30c9487c3a3cfef6f254db0a,
2ac1f92c8817c8ac5ccc812c2341b8f4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,2ac1f92c8817c8ac5ccc812c2341b8f4,
9fc8d86d2263434a647eb5e8029062c4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,9fc8d86d2263434a647eb5e8029062c4,
22a2237e620e720653d1227cdecc7109,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,22a2237e620e720653d1227cdecc7109,
e850aaa054c519db7ee7ef34e630b75f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,e850aaa054c519db7ee7ef34e630b75f,
ac2c002b4886f22ad76173d56f0d378e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,ac2c002b4886f22ad76173d56f0d378e,
01789b854cc74ab96bfd0418813097b7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,01789b854cc74ab96bfd0418813097b7,
b56f7d55b1bcca9b22d66dda652f10fe,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_II,D_5__Clade_II,,b56f7d55b1bcca9b22d66dda652f10fe,
9f6b91bc8cd4f517b22de57007807568,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,D_6__alpha_proteobacterium,9f6b91bc8cd4f517b22de57007807568,
9a30895f50b603a9a2b5156e11369a81,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,D_6__uncultured_bacterium,9a30895f50b603a9a2b5156e11369a81,
0d4ecde7f75da6ae1c8c3fa17561b957,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,D_6__alpha_proteobacterium,0d4ecde7f75da6ae1c8c3fa17561b957,
99394bf72992591c8198de458d0ab81a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,,99394bf72992591c8198de458d0ab81a,
92f4c35f84c0dd15494844a3ec1d8709,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,D_6__marine_metagenome,92f4c35f84c0dd15494844a3ec1d8709,
6776e569a43167494ee83592ea9ac0ba,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,,6776e569a43167494ee83592ea9ac0ba,
ee096775e9efebfab3a9b2d1e258763f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,,ee096775e9efebfab3a9b2d1e258763f,
1715d8f1ab82533a3714165a56782c7e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,D_6__alpha_proteobacterium,1715d8f1ab82533a3714165a56782c7e,
e23c08978808314f752ac636e5139831,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_III,D_5__Clade_III,D_6__alpha_proteobacterium,e23c08978808314f752ac636e5139831,
aacd37eb694ff4f25bdd702d0523d880,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_IV,D_5__Clade_IV,,aacd37eb694ff4f25bdd702d0523d880,
3ef42ae66df3c88d30d5445335e74473,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_IV,D_5__Clade_IV,,3ef42ae66df3c88d30d5445335e74473,
9722e9bfafdd7337693fd4e165ca4191,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_IV,D_5__Clade_IV,D_6__uncultured_bacterium,9722e9bfafdd7337693fd4e165ca4191,
68528888229d32cabc22f817c1cc6523,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_IV,D_5__Clade_IV,D_6__uncultured_bacterium,68528888229d32cabc22f817c1cc6523,
0462a1610c630566105c9d36b2965a73,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae,D_5__Clostridium_sensu_stricto_1,D_6__uncultured_bacterium,0462a1610c630566105c9d36b2965a73,
4f0951b895ea13dfb940080256962237,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Nitrosococcales,D_4__Nitrosococcaceae,D_5__Cm1-21,,4f0951b895ea13dfb940080256962237,
6e6b51c64af67f050e960a816f1e952b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Nitrosococcales,D_4__Nitrosococcaceae,D_5__Cm1-21,D_6__uncultured_bacterium,6e6b51c64af67f050e960a816f1e952b,
b279e1b2472635bc0f00f7af0e0dbc57,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Cognatishimia,D_6__uncultured_bacterium,b279e1b2472635bc0f00f7af0e0dbc57,
c17fa54f2b330db59603a1496893b1f2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Cohaesibacter,D_6__marine_metagenome,c17fa54f2b330db59603a1496893b1f2,
e9f4407fa15cb3cf6089c4ef58f4cdc8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Cohaesibacter,D_6__marine_metagenome,e9f4407fa15cb3cf6089c4ef58f4cdc8,
6de513d3dc07c1cbbb78b0dc6c4cf698,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__Coraliomargarita_akajimensis,6de513d3dc07c1cbbb78b0dc6c4cf698,
1b525f2902e0015b45a69253dfeeecfa,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__uncultured_organism,1b525f2902e0015b45a69253dfeeecfa,
9f794a7fba5cac4700b615493cbbfade,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__Coraliomargarita_akajimensis,9f794a7fba5cac4700b615493cbbfade,
2dee1618d1c471f376f8f44f23832cd8,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,,2dee1618d1c471f376f8f44f23832cd8,
9f5d223d3d27b879600390e910d8c089,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__uncultured_Verrucomicrobia,9f5d223d3d27b879600390e910d8c089,
43b514b3381010072d01856baaf9a9bc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_Legionella,43b514b3381010072d01856baaf9a9bc,
38f06209958e3ff820aa78d1f42ba915,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_marine,38f06209958e3ff820aa78d1f42ba915,
34e89b82c3ecea1f5db0326db8ef32e2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,34e89b82c3ecea1f5db0326db8ef32e2,
f741a5b8316c8f0c121063be81a99dac,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_gamma,f741a5b8316c8f0c121063be81a99dac,
2b6e31e476ca3452c7737c61ba64f8f6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_bacterium,2b6e31e476ca3452c7737c61ba64f8f6,
cc2f4f3b401a0f8ce8b81d12e80f8084,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,cc2f4f3b401a0f8ce8b81d12e80f8084,
1925127be54d3ced8c805ce12e9ccd12,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,1925127be54d3ced8c805ce12e9ccd12,
0828fd39fc5e537eb21d71db1646e259,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_marine,0828fd39fc5e537eb21d71db1646e259,
2b7caee71df50a8219fab77c2be681dc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_bacterium,2b7caee71df50a8219fab77c2be681dc,
c0a87a7e0472993816a9da61f250eabe,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_marine,c0a87a7e0472993816a9da61f250eabe,
998146966ff2d6f18c6afebd01f84c3e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,998146966ff2d6f18c6afebd01f84c3e,
9beef0699cb6dd7e01332a7806fc583e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,9beef0699cb6dd7e01332a7806fc583e,
59bc15d7e824dc56af3360609af8ae9f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_marine,59bc15d7e824dc56af3360609af8ae9f,
63ea85ed7d9d724f32914ba564452077,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_marine,63ea85ed7d9d724f32914ba564452077,
4c4360c0420d456b2570e6fba7d39873,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__metagenome,4c4360c0420d456b2570e6fba7d39873,
9e8eeafd7c139f38de16b5304606965c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,9e8eeafd7c139f38de16b5304606965c,
01ee90ce8240bbad896cea7997ffe8f7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,01ee90ce8240bbad896cea7997ffe8f7,
2aeefe6adbda029f7b55aa143e80d4b9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,2aeefe6adbda029f7b55aa143e80d4b9,
00e38e21f3bbaf6cf46824bc2a671b5b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,,00e38e21f3bbaf6cf46824bc2a671b5b,
4a061883ad8c6da420f1660a2b09669b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_bacterium,4a061883ad8c6da420f1660a2b09669b,
17fb97d0c648327a8137aa08db7074d2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_gamma,17fb97d0c648327a8137aa08db7074d2,
20ad763f259499351f1b987e267b7da6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__uncultured_bacterium,20ad763f259499351f1b987e267b7da6,
